quad_no,Row,1,2,3,4,5,6,7,8,9,10
128,20,Carenigr,Carenigr,Plagundu,Plagundu,Poaprat,Carenigr,DEAD,Molicaer,Molicaer,Molicaer
128,30,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer,Plagundu
128,40,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,DEAD,Molicaer,Molicaer,Plagundu,Molicaer
128,50,Carenigr,LITTER,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Plagundu,Plagundu,Plagundu
128,60,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Plagundu
128,70,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer
128,80,Carenigr,Carenigr,Carenigr,Poaprat,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer,Plagundu
128,90,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer
128,100,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer
,,,,,,,,,,,
129,10,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
129,20,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi
129,30,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Eriovagi,Eriovagi,Eriovagi
129,40,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Eriovagi,Eriovagi,Eriovagi
129,50,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi,Carenigr,Eriovagi
129,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Eriovagi,Eriovagi
129,70,Eriovagi,Eriovagi,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
129,80,Vaccmyrt,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg
129,90,Eriovagi,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
129,100,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
,,,,,,,,,,,
130,10,Eriovagi,Eriovagi,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi,Callvulg,Callvulg
130,20,Callvulg,Descflex,Descflex,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
130,30,Callvulg,Callvulg,Descflex,Callvulg,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
130,40,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
130,50,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Descflex,Callvulg,Callvulg
130,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Eriovagi,Callvulg
130,70,Molicaer,Molicaer,Callvulg,Callvulg,DEAD,Molicaer,Eriovagi,Callvulg,Eriovagi,Callvulg
130,80,Eriovagi,Eriovagi,Eriovagi,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg,Eriovagi,Callvulg
130,90,Callvulg,Eriovagi,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
130,100,Eriovagi,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Molicaer,Callvulg,Callvulg
,,,,,,,,,,,
131,10,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Descflex,Carenigr
131,20,Callvulg,Callvulg,Callvulg,Callvulg,Erictetr,Callvulg,Callvulg,Callvulg,Callvulg,DEAD
131,30,Callvulg,Callvulg,Descflex,Callvulg,Erictetr,Erictetr,Callvulg,Callvulg,Callvulg,Callvulg
131,40,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg
131,50,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Polycomm,Polycomm,Callvulg,Descflex,DEAD
131,60,Callvulg,Polycomm,Callvulg,Festovin,Polycomm,Polycomm,Polycomm,Callvulg,Descflex,Carenigr
131,70,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Polycomm,Carenigr,Carenigr,Carenigr,Carenigr
131,80,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
131,90,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,DEAD,Carenigr,Carenigr,Carenigr,Carenigr
131,100,Callvulg,Callvulg,Callvulg,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
132,10,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Festovin,Molicaer,Molicaer,Molicaer,Molicaer
132,20,Callvulg,Callvulg,Molicaer,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg,Vaccmyrt,Callvulg
132,30,Callvulg,Eriovagi,Eriovagi,Callvulg,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg
132,40,Callvulg,Molicaer,DEAD,Molicaer,Eriovagi,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
132,50,Callvulg,Molicaer,DEAD,DEAD,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm
132,60,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm
132,70,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,DEAD
132,80,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
132,90,Callvulg,DEAD,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
132,100,Callvulg,DEAD,Descflex,Callvulg,Descflex,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
,,,,,,,,,,,
133,10,Rhytsqua,Rhytsqua,Rhytsqua,Molicaer,Polycomm,DEAD,Molicaer,Molicaer,DEAD,DEAD
133,20,Polycomm,Rhytsqua,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Carenigr,Descflex
133,30,Rhytsqua,Rhytsqua,Poteerec,Polycomm,Polycomm,Descflex,DEAD,DEAD,DEAD,DEAD
133,40,Carenigr,Poteerec,Carenigr,Rhytsqua,Descflex,DEAD,DEAD,DEAD,Descflex,Molicaer
133,50,DEAD,Descflex,Descflex,Descflex,Descflex,Descflex,DEAD,DEAD,DEAD,Molicaer
133,60,Nardstri,Nardstri,DEAD,Nardstri,Nardstri,Nardstri,Descflex,DEAD,DEAD,Molicaer
133,70,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Carenigr,Descflex,Nardstri,Nardstri,Nardstri
133,80,Nardstri,Nardstri,Nardstri,Nardstri,Poteerec,Molicaer,Nardstri,Nardstri,Nardstri,Nardstri
133,90,Carenigr,Nardstri,Nardstri,Nardstri,Carenigr,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri
133,100,Nardstri,Nardstri,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri
,,,,,,,,,,,
134,10,Descflex,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Callvulg
134,20,Polycomm,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Polycomm,Polycomm,Molicaer
134,30,Molicaer,Molicaer,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
134,40,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
134,50,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Empenigr
134,60,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Descflex,Empenigr
134,70,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Callvulg,Polycomm,Callvulg,Callvulg,Callvulg
134,80,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg
134,90,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Sphafall
134,100,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Sphafall,Empenigr
,,,,,,,,,,,
135,10,Galisaxa,Poteerec,Festovin,Festovin,Festovin,Festovin,Galisaxa,Rhytsqua,Poteerec,Poteerec
135,20,Poteerec,Poteerec,Poteerec,Festovin,Molicaer,DEAD,Festovin,Festovin,Molicaer,Poteerec
135,30,Festovin,Festovin,Festovin,Festovin,Molicaer,DEAD,Poteerec,Molicaer,Festovin,Callvulg
135,40,Poteerec,Poteerec,Poteerec,Molicaer,Molicaer,Descflex,Descflex,Descflex,Poteerec,Poteerec
135,50,Molicaer,Molicaer,Molicaer,Molicaer,Galisaxa,Descflex,Galisaxa,Descflex,Callvulg,Galisaxa
135,60,Galisaxa,Molicaer,Callvulg,Pleuschr,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri,Galisaxa
135,70,Pleuschr,Callvulg,Callvulg,Molicaer,Molicaer,Descflex,Poteerec,Poteerec,Poteerec,Poteerec
135,80,Pleuschr,Callvulg,Callvulg,Molicaer,Molicaer,Descflex,Poteerec,Festovin,Nardstri,Galisaxa
135,90,Molicaer,Callvulg,Callvulg,Callvulg,Pleuschr,Nardstri,Nardstri,Poteerec,DEAD,Galisaxa
135,100,Molicaer,Callvulg,Callvulg,Pleuschr,Callvulg,Nardstri,Poteerec,Poteerec,Poteerec,Galisaxa
,,,,,,,,,,,
136,10,Nardstri,DEAD,Polycomm,Callvulg,Rhytsqua,Callvulg,Callvulg,Galisaxa,Galisaxa,Galisaxa
136,20,Nardstri,DEAD,Callvulg,DEAD,Callvulg,Callvulg,Callvulg,Galisaxa,Nardstri,Galisaxa
136,30,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,DEAD,DEAD,Festovin,Galisaxa
136,40,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri,Polycomm,Nardstri
136,50,Callvulg,Callvulg,Nardstri,Nardstri,Callvulg,Callvulg,Nardstri,Callvulg,Nardstri,Nardstri
136,60,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri
136,70,Callvulg,Nardstri,DEAD,Nardstri,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri
136,80,Polycomm,Polycomm,Nardstri,Nardstri,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri,Nardstri
136,90,Poteerec,Polycomm,Nardstri,Nardstri,Callvulg,Callvulg,Callvulg,Descflex,Callvulg,Festovin
136,100,Festovin,Polycomm,Nardstri,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri
,,,,,,,,,,,
137,10,Callvulg,Callvulg,Descflex,Descflex,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
137,20,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
137,30,Callvulg,Molicaer,Molicaer,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
137,40,Callvulg,Triccesp,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
137,50,Callvulg,Descflex,Triccesp,Molicaer,Descflex,Descflex,DEAD,Molicaer,Molicaer,Molicaer
137,60,Callvulg,Triccesp,Triccesp,Triccesp,Triccesp,Descflex,Molicaer,Molicaer,Molicaer,Molicaer
137,70,Callvulg,Triccesp,Triccesp,Triccesp,Triccesp,Descflex,Molicaer,Molicaer,Molicaer,Molicaer
137,80,Molicaer,Molicaer,Triccesp,Molicaer,DEAD,Triccesp,Descflex,DEAD,Molicaer,Molicaer
137,90,Molicaer,Festovin,Molicaer,Molicaer,DEAD,Triccesp,Molicaer,DEAD,Festovin,Festovin
137,100,Triccesp,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Festovin
,,,,,,,,,,,
138,10,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Callvulg,Molicaer
138,20,Polycomm,Polycomm,Poteerec,Galisaxa,Polycomm,Eriovagi,Polycomm,Poteerec,Poteerec,Molicaer
138,30,Polycomm,Polycomm,Festovin,Callvulg,Polycomm,Poteerec,Poteerec,Polycomm,Polycomm,Molicaer
138,40,Carenigr,Carenigr,Festovin,Callvulg,Nardstri,Nardstri,Nardstri,Nardstri,Polycomm,Molicaer
138,50,Festovin,Festovin,Galisaxa,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Polycomm,Polycomm
138,60,Festovin,Festovin,Festovin,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Polycomm,Descflex
138,70,Molicaer,Festovin,Festovin,Agrocapi,Anthodor,DEAD,Polycomm,Polycomm,Polycomm,Anthodor
138,80,Polycomm,Polycomm,Galisaxa,Festovin,Polycomm,Polycomm,Descflex,Polycomm,Molicaer,Molicaer
138,90,Poteerec,Junceffu,Festovin,Polycomm,Polycomm,Polycomm,Galisaxa,Galisaxa,Molicaer,Junceffu
138,100,Galisaxa,Junceffu,Descflex,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
139,10,Descflex,Descflex,Molicaer,Molicaer,Callvulg,Callvulg,Galisaxa,Galisaxa,Galisaxa,Galisaxa
139,20,Galisaxa,Callvulg,Molicaer,Descflex,Molicaer,Pleuschr,Galisaxa,Galisaxa,Galisaxa,Galisaxa
139,30,Callvulg,Callvulg,Callvulg,Descflex,Molicaer,Galisaxa,Descflex,Molicaer,Galisaxa,Galisaxa
139,40,Descflex,Descflex,Molicaer,Descflex,Descflex,Descflex,Descflex,Galisaxa,Pleuschr,Galisaxa
139,50,Junceffu,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Polycomm,Polycomm,Polycomm
139,60,Descflex,Descflex,Molicaer,Descflex,Descflex,Descflex,Polycomm,Polycomm,Polycomm,Galisaxa
139,70,Descflex,Molicaer,Galisaxa,Descflex,Descflex,Descflex,Pleuschr,Pleuschr,Polycomm,Galisaxa
139,80,Molicaer,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Galisaxa,Galisaxa
139,90,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Molicaer,Descflex,Descflex,Molicaer
139,100,Molicaer,Molicaer,Junceffu,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex
,,,,,,,,,,,
140,10,Callvulg,Callvulg,Callvulg,DEAD,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
140,20,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
140,30,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
140,40,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Vaccmyrt,Eriovagi,Callvulg
140,50,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Vaccmyrt,Callvulg,Callvulg
140,60,Eriovagi,Erictetr,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
140,70,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
140,80,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
140,90,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Eriovagi,Molicaer,Callvulg,Callvulg
140,100,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,DEAD,Molicaer
,,,,,,,,,,,
141,10,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri
141,20,Molicaer,Molicaer,DEAD,DEAD,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
141,30,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
141,40,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,DEAD,Erictetr,DEAD,Callvulg
141,50,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
141,60,Molicaer,DEAD,DEAD,DEAD,DEAD,DEAD,Descflex,Molicaer,Nardstri,DEAD
141,70,Pleuschr,Descflex,DEAD,DEAD,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri,Molicaer
141,80,Rhytsqua,Rhytsqua,Rhytsqua,Molicaer,Molicaer,Molicaer,Nardstri,Molicaer,Molicaer,Molicaer
141,90,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,DEAD,DEAD,DEAD,Molicaer,DEAD
141,100,Molicaer,Molicaer,Molicaer,Descflex,DEAD,DEAD,DEAD,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
142,10,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Festovin
142,20,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Nardstri,Anthodor,Anthodor,Festovin,Festovin
142,30,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Poteerec,Poteerec
142,40,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Descflex,Descflex,Descflex
142,50,Junceffu,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Festovin,Poteerec
142,60,Festovin,Junceffu,Galisaxa,Galisaxa,Nardstri,Nardstri,Nardstri,Junceffu,Poteerec,Poteerec
142,70,Nardstri,Junceffu,Junceffu,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Junceffu,Carenigr
142,80,Anthodor,Junceffu,Junceffu,Anthodor,Festovin,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
142,90,Anthodor,Anthodor,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
142,100,Anthodor,Anthodor,Anthodor,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
,,,,,,,,,,,
143,10,Descflex,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Galisaxa,Triccesp,Callvulg,Callvulg,Callvulg
143,20,Molicaer,Molicaer,Festovin,Molicaer,Festovin,Festovin,Triccesp,Callvulg,Callvulg,Callvulg
143,30,Molicaer,Molicaer,Juncsqua,Molicaer,Descflex,Festovin,Triccesp,Triccesp,Festovin,Festovin
143,40,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Juncsqua,Festovin,Festovin,Festovin
143,50,Molicaer,Molicaer,Molicaer,Callvulg,Festovin,Anthodor,Juncsqua,Triccesp,Carenigr,Festovin
143,60,Molicaer,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Juncsqua,Triccesp,Festovin,Triccesp
143,70,Molicaer,Molicaer,Polycomm,Festovin,Festovin,Festovin,Molicaer,Molicaer,Festovin,Anthodor
143,80,Nardstri,Nardstri,Juncsqua,Juncsqua,Festovin,Molicaer,Molicaer,Molicaer,Molicaer,Anthodor
143,90,Nardstri,Juncsqua,Juncsqua,Juncsqua,Anthodor,Juncsqua,Molicaer,Molicaer,Polycomm,Molicaer
143,100,Nardstri,Juncsqua,Juncsqua,Juncsqua,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
144,10,Polycomm,Polycomm,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
144,20,Polycomm,Galisaxa,Polycomm,Polycomm,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
144,30,Galisaxa,Polycomm,Nardstri,Polycomm,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
144,40,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
144,50,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
144,60,Poteerec,Nardstri,Nardstri,Nardstri,Anthodor,Nardstri,Nardstri,DEAD,DEAD,Nardstri
144,70,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Polycomm,Polycomm,DEAD,DEAD,Nardstri
144,80,Nardstri,DEAD,DEAD,Nardstri,DEAD,Nardstri,Nardstri,Nardstri,DEAD,Nardstri
144,90,Anthodor,DEAD,DEAD,Nardstri,Anthodor,Nardstri,Nardstri,Nardstri,DEAD,Galisaxa
144,100,Anthodor,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,DEAD,Nardstri,Nardstri,Agrocapi
,,,,,,,,,,,
145,10,Anthodor,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Nardstri
145,20,Anthodor,Anthodor,Galisaxa,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Nardstri
145,30,Galisaxa,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
145,40,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
145,50,Nardstri,Anthodor,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri
145,60,Nardstri,Molicaer,Festovin,Nardstri,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Nardstri
145,70,Nardstri,Molicaer,Nardstri,Nardstri,Nardstri,Festovin,DEAD,Molicaer,Molicaer,Nardstri
145,80,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Molicaer,Nardstri,Nardstri
145,90,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Anthodor,Nardstri,Nardstri
145,100,Molicaer,Molicaer,Agrocapi,Anthodor,Anthodor,Festovin,Descflex,Nardstri,Nardstri,Nardstri
,,,,,,,,,,,
146,10,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri,Carenigr,Galisaxa,Molicaer,Molicaer,Molicaer
146,20,Descflex,Molicaer,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer,Molicaer
146,30,Molicaer,Molicaer,Junceffu,Carenigr,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer
146,40,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer
146,50,Molicaer,Molicaer,Descflex,Nardstri,Nardstri,Nardstri,Molicaer,Nardstri,Nardstri,Molicaer
146,60,Molicaer,Molicaer,Galisaxa,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
146,70,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
146,80,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
146,90,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
146,100,Galisaxa,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
147,10,Nardstri,Nardstri,Nardstri,Anthodor,Junceffu,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu
147,20,Galisaxa,Galisaxa,Anthodor,Galisaxa,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Agrocapi
147,30,Nardstri,Agrocapi,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Agrocapi
147,40,Nardstri,Agrocapi,Agrocapi,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Galisaxa
147,50,Nardstri,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Junceffu,Junceffu,Junceffu,Galisaxa,Galisaxa
147,60,Nardstri,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Galisaxa,Galisaxa,Junceffu
147,70,Nardstri,Junceffu,Junceffu,Junceffu,Junceffu,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu
147,80,Galisaxa,Agrocapi,Junceffu,Galisaxa,Junceffu,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa
147,90,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Junceffu,Junceffu,Descflex
147,100,Junceffu,Junceffu,Junceffu,Junceffu,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa
,,,,,,,,,,,
148,10,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Festovin
148,20,Callvulg,Callvulg,Callvulg,Callvulg,DEAD,Descflex,Callvulg,Carenigr,Callvulg,Carenigr
148,30,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg
148,40,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg
148,50,Callvulg,Callvulg,Polycomm,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
148,60,DEAD,Callvulg,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
148,70,Callvulg,Callvulg,Polycomm,Polycomm,Callvulg,Descflex,Callvulg,Callvulg,Callvulg,Callvulg
148,80,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,DEAD,Carenigr,Callvulg
148,90,Empenigr,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,DEAD,Callvulg
148,100,Polycomm,Polycomm,Polycomm,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg
,,,,,,,,,,,
149,10,Festovin,Descflex,Descflex,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Galisaxa
149,20,Festovin,Nardstri,Nardstri,Nardstri,Nardstri,Descflex,Descflex,Nardstri,Nardstri,Galisaxa
149,30,Festovin,Nardstri,Descflex,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Nardstri
149,40,Nardstri,Nardstri,Nardstri,Descflex,Descflex,Anthodor,Nardstri,Anthodor,Nardstri,Nardstri
149,50,Descflex,Nardstri,Nardstri,Nardstri,Carenigr,Carenigr,Galisaxa,Nardstri,Nardstri,Nardstri
149,60,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Carenigr,Carenigr,Anthodor,Anthodor
