quad_no,Row,10,20,30,40,50,60,70,80,90,100
87,10,Descflex,DEAD,Carenigr,Callvulg,Carenigr,Carenigr,Polycomm,Polycomm,Carenigr,Carenigr
87,20,Carenigr,Carenigr,DEAD,Callvulg,Carenigr,Eriovagi,Callvulg,Eriovagi,Eriovagi,Polycomm
87,30,Carenigr,Carenigr,Carenigr,Descflex,Descflex,Polycomm,Polycomm,Eriovagi,Descflex,Carenigr
87,40,Carenigr,Carenigr,Festovin,Eriovagi,Carenigr,,Festovin,DEAD,DEAD,DEAD
87,50,Carenigr,Carenigr,Carenigr,Eriovagi,Descflex,Descflex,Descflex,,DEAD,DEAD
87,60,Carenigr,Carenigr,Carenigr,Eriovagi,Eriovagi,Carenigr,DEAD,Eriovagi,Eriovagi,
87,70,Polycomm,Carenigr,Descflex,Festovin,Descflex,Polycomm,Descflex,Descflex,DEAD,Polycomm
87,80,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Carenigr,Callvulg,Carenigr,Callvulg,Descflex
87,90,Carenigr,Eriovagi,Carenigr,Descflex,Carenigr,DEAD,Descflex,Descflex,Descflex,Descflex
87,100,Polycomm,Descflex,Carenigr,Festovin,Descflex,Descflex,Descflex,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
88,10,Carenigr,Sphapalu,Sphapalu,Sphapalu,Sphapalu,Sphapalu,Carenigr,Sphapalu,Plagundu,Descflex
88,20,Carenigr,Carenigr,Sphapalu,Sphapalu,Carenigr,Sphapalu,Sphapalu,Sphapalu,Carenigr,Carenigr
88,30,Vaccmyrt,Sphapalu,Carenigr,Sphapalu,Plagundu,Sphapalu,Sphapalu,Carenigr,Sphapalu,Carenigr
88,40,Polycomm,Descflex,Descflex,Polycomm,Polycomm,Sphapalu,Carenigr,Carenigr,Carenigr,Descflex
88,50,Descflex,Descflex,Vaccmyrt,Sphapalu,Carenigr,Carenigr,Sphapalu,Carenigr,Carenigr,Descflex
88,60,Descflex,Sphapalu,Sphapalu,Polycomm,Descflex,Eriovagi,Eriovagi,Carenigr,Carenigr,Descflex
88,70,Descflex,Descflex,Descflex,Vaccmyrt,Descflex,Carenigr,Eriovagi,Plagundu,Plagundu,Plagundu
88,80,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Plagundu,Plagundu,Plagundu,Descflex
88,90,Sphapalu,Sphapalu,Sphapalu,Sphapalu,Sphapalu,Vaccmyrt,Carenigr,Carenigr,Carenigr,Carenigr
88,100,Sphapalu,Sphapalu,Sphapalu,Sphapalu,Sphapalu,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
89,10,Tricocesp,Molicaer,Tricocesp,Molicaer,Tricocesp,Molicaer,Callvulg,Molicaer,Molicaer,Molicaer
89,20,Molicaer,Tricocesp,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
89,30,Callvulg,Molicaer,Tricocesp,Molicaer,Molicaer,Descflex,Callvulg,Callvulg,Callvulg,Callvulg
89,40,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Molicaer,Eriovagi,Molicaer
89,50,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg
89,60,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg
89,70,Molicaer,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
89,80,Callvulg,Callvulg,Callvulg,Eriovagi,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Carenigr
89,90,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Tricocesp,Tricocesp,Molicaer,Tricocesp,Descflex
89,100,Callvulg,Callvulg,Molicaer,Molicaer,Callvulg,Tricocesp,Tricocesp,Tricocesp,Tricocesp,Descflex
,,,,,,,,,,,
90,10,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Molicaer,Molicaer,Sphacapi,Carenigr,Carenigr,Plagundu
90,20,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Polycomm
90,30,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Molicaer,Polycomm,Polycomm,Molicaer,Plagundu,Plagundu
90,40,Plagundu,Eriovagi,Eriovagi,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
90,50,Carenigr,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Plagundu
90,60,Molicaer,Carenigr,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Carenigr,Molicaer,Polycomm
90,70,Molicaer,Molicaer,DEAD,Plagundu,Molicaer,Molicaer,Plagundu,Molicaer,Plagundu,Plagundu
90,80,Eriovagi,Eriovagi,Sphapalu,Carenigr,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer
90,90,Carenigr,DEAD,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Polycomm,Polycomm,Molicaer
90,100,Carenigr,Carenigr,Carenigr,Plagundu,Carenigr,Molicaer,Carenigr,Molicaer,Carenigr,Polycomm
,,,,,,,,,,,
91,10,,,,Callvulg,,,Callvulg,Molicaer,,Carenigr
91,20,,,,Callvulg,Descflex,Molicaer,Molicaer,Molicaer,Carenigr,Carenigr
91,30,,,Descflex,Anthodor,Molicaer,Carenigr,Molicaer,Callvulg,Molicaer,Molicaer
91,40,Carenigr,Carenigr,Carenigr,Carenigr,,Callvulg,Callvulg,Callvulg,Molicaer,
91,50,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr
91,60,,,,,Carenigr,,,,,
91,70,,,,,Carenigr,,,,,
91,80,,,,Carenigr,Carenigr,,,,,
91,90,Carenigr,,,,,,,,,
91,100,,,Descflex,Carenigr,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
92,10,,,,,,,,,,
92,20,,,,,,,,Junceffu,Poteerec,DEAD
92,30,,,,,,,,Anthodor,Anthodor,DEAD
92,40,,,,,,,,Anthodor,Anthodor,Festovin
92,50,,,,,,,,Molicaer,Nardstri,Anthodor
92,60,,,,,,,Poteerec,Nardstri,Molicaer,Agrocapi
92,70,,,,,,,Poteerec,Nardstri,Carenigr,Agrocapi
92,80,,,,,,DEAD,Agrocapi,Anthodor,Agrocapi,Nardstri
92,90,,,,,,Agrocapi,Anthodor,Anthodor,Carenigr,Carenigr
92,100,,,,,Agrocapi,Agrocapi,Agrocapi,Carenigr,Nardstri,Nardstri
,,,,,,,,,,,
93,10,Carenigr,Nardstri,Carenigr,Poteerec,Festovin,Poteerec,Galisaxa,Descflex,Galisaxa,Descflex
93,20,Descflex,Descflex,Descflex,DEAD,Festovin,Galisaxa,Anthodor,Nardstri,Plagundu,Plagundu
93,30,Descflex,Plagundu,Plagundu,Plagundu,Plagundu,Juncsqua,Festovin,Plagundu,Plagundu,Descflex
93,40,Carenigr,Plagundu,Plagundu,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Vaccmyrt
93,50,Carenigr,,Carenigr,Descflex,Descflex,Carenigr,Descflex,Plagundu,DEAD,Vaccmyrt
93,60,Carenigr,Carenigr,Anthodor,Poteerec,Carenigr,Carenigr,DEAD,Descflex,Vaccmyrt,Descflex
93,70,Plagundu,Plagundu,Plagundu,Plagundu,Galisaxa,Carenigr,DEAD,Galisaxa,Plagundu,Descflex
93,80,Galisaxa,Galisaxa,Anthodor,Poteerec,Carenigr,Carenigr,Carenigr,Plagundu,Descflex,Plagundu
93,90,Galisaxa,Galisaxa,Molicaer,Carenigr,Carenigr,Descflex,Descflex,Descflex,Descflex,Plagundu
93,100,Juncsqua,Galisaxa,Carenigr,Molicaer,Carenigr,,Carenigr,Carenigr,Molicaer,Molicaer
,,,,,,,,,,,
94,10,Descflex,Descflex,Molicaer,Callvulg,Carenigr,Molicaer,Callvulg,Carenigr,Carenigr,Molicaer
94,20,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Molicaer,Descflex,Carenigr,Molicaer,Molicaer
94,30,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Molicaer,Molicaer
94,40,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
94,50,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
94,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
94,70,Carenigr,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
94,80,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Descflex,Callvulg,Molicaer
94,90,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
94,100,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
95,10,Carenigr,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Molicaer,Molicaer
95,20,Molicaer,Descflex,Molicaer,Molicaer,Carenigr,Molicaer,Carenigr,Descflex,Molicaer,Molicaer
95,30,Carenigr,Descflex,Descflex,Callvulg,Molicaer,Carenigr,Molicaer,Callvulg,Callvulg,Descflex
95,40,Molicaer,Carenigr,Callvulg,Callvulg,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Descflex
95,50,Tricocesp,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
95,60,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer
95,70,Callvulg,Molicaer,Molicaer,Descflex,Carenigr,Molicaer,Molicaer,Descflex,Tricocesp,Carenigr
95,80,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Tricocesp,Tricocesp,Molicaer
95,90,DEAD,Molicaer,Descflex,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Descflex
95,100,DEAD,Callvulg,Descflex,Descflex,Callvulg,Descflex,Descflex,Poteerec,Callvulg,Descflex
,,,,,,,,,,,
96,10,Festovin,DEAD,Carenigr,DEAD,Anthodor,Agrocapi,Anthodor,Carenigr,DEAD,Callvulg
96,20,Tricocesp,Anthodor,Festovin,Festovin,Carenigr,Carenigr,Agrocapi,Anthodor,DEAD,Carenigr
96,30,Tricocesp,Anthodor,Carenigr,Anthodor,Carenigr,Agrocapi,Anthodor,Anthodor,Anthodor,Carenigr
96,40,Carenigr,Carenigr,Descflex,Galisaxa,Carenigr,Anthodor,Agrocapi,Agrocapi,Agrocapi,Carenigr
96,50,Eriovagi,Carenigr,Carenigr,Festovin,Festovin,Festovin,Anthodor,Callvulg,Agrocapi,Molicaer
96,60,Galisaxa,Descflex,Carenigr,Festovin,Festovin,Festovin,Galisaxa,Callvulg,Agrocapi,DEAD
96,70,Anthodor,Anthodor,Carenigr,Eriovagi,Festovin,Callvulg,Carenigr,Carenigr,Molicaer,Callvulg
96,80,Festovin,Galisaxa,Agrocapi,DEAD,Callvulg,Descflex,Descflex,Carenigr,Descflex,Descflex
96,90,DEAD,Carenigr,Festovin,Descflex,Festovin,Carenigr,Carenigr,Callvulg,Anthodor,Anthodor
96,100,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Festovin
,,,,,,,,,,,
97,10,,DEAD,Cirsarve,DEAD,DEAD,DEAD,,DEAD,Nardstri,Agrocapi
97,20,,Poatriv,Cirsarve,DEAD,DEAD,DEAD,DEAD,Nardstri,Callvulg,Carenigr
97,30,DEAD,DEAD,DEAD,Cirsarve,DEAD,,DEAD,DEAD,DEAD,Agrocapi
97,40,DEAD,DEAD,,,Poatriv,,Anthodor,Carenigr,Nardstri,Agrocapi
97,50,DEAD,DEAD,DEAD,DEAD,DEAD,Carenigr,DEAD,DEAD,Carenigr,Polycomm
97,60,DEAD,DEAD,Rhytsqua,Rhytsqua,Rhytsqua,Rhytsqua,Rhytsqua,Rhytsqua,Agrocapi,Agrocapi
97,70,Nardstri,Agrocapi,DEAD,DEAD,DEAD,Rhytsqua,Rhytsqua,Rhytsqua,Galisaxa,Agrocapi
97,80,DEAD,Nardstri,DEAD,DEAD,Rhytsqua,Rhytsqua,Galisaxa,Rhytsqua,Carenigr,Agrocapi
97,90,,,DEAD,DEAD,DEAD,Rhytsqua,Agrocapi,Rhytsqua,Rhytsqua,Agrocapi
97,100,,,DEAD,Rhytsqua,Galisaxa,Rhytsqua,Rhytsqua,Galisaxa,Nardstri,Nardstri
,,,,,,,,,,,
98,10,DEAD,Carenigr,Carenigr,Eriovagi,Carenigr,Eriovagi,Vaccmyrt,Vaccmyrt,Eriovagi,Vaccmyrt
98,20,DEAD,Vaccmyrt,Vaccmyrt,Eriovagi,Carenigr,Carenigr,Vaccmyrt,Vaccmyrt,Vaccmyrt,Eriovagi
98,30,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt
98,40,Eriovagi,Eriovagi,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Descflex,Vaccmyrt,Descflex
98,50,Vaccmyrt,Eriovagi,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Descflex,Descflex,Polycomm,Polycomm
98,60,Carenigr,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Polycomm,Polycomm,Polycomm,Callvulg
98,70,Callvulg,Molicaer,Descflex,Vaccmyrt,Descflex,Polycomm,Sphafall,Pleuschr,Callvulg,Carenigr
98,80,Vaccmyrt,Callvulg,Carenigr,Carenigr,Carenigr,Polycomm,Callvulg,Carenigr,Carenigr,Callvulg
98,90,Molicaer,DEAD,Polycomm,Vaccmyrt,Polycomm,Polycomm,Polycomm,Vaccmyrt,Vaccmyrt,Polycomm
98,100,Molicaer,DEAD,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Vaccmyrt,Carenigr,Vaccmyrt,Carenigr
,,,,,,,,,,,
99,10,Molicaer,Molicaer,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Callvulg
99,20,Molicaer,Descflex,Molicaer,Molicaer,Molicaer,Polycomm,Descflex,Molicaer,Descflex,Callvulg
99,30,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,DEAD,Descflex,Callvulg,Descflex
99,40,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer,Callvulg,Descflex,Molicaer
99,50,Eriovagi,Eriovagi,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Polycomm,Callvulg,Molicaer
99,60,Molicaer,Eriovagi,Descflex,DEAD,Molicaer,DEAD,Descflex,Molicaer,Molicaer,Descflex
99,70,Molicaer,Molicaer,Eriovagi,Eriovagi,Carenigr,DEAD,Polycomm,Polycomm,DEAD,Molicaer
99,80,DEAD,DEAD,Polycomm,Molicaer,Carenigr,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer
99,90,Callvulg,Molicaer,Descflex,Descflex,Descflex,Callvulg,Polycomm,Polycomm,Polycomm,Polycomm
99,100,Descflex,Descflex,Descflex,Callvulg,Polycomm,Molicaer,Carenigr,Carenigr,Carenigr,Molicaer
,,,,,,,,,,,
100,10,Callvulg,,Molicaer,Molicaer,Molicaer,Molicaer,Carenigr,Carenigr,Carenigr,Descflex
100,20,Callvulg,,SHEEP,Molicaer,Descflex,Descflex,Molicaer,Molicaer,Polycomm,Descflex
100,30,DEAD,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,DEAD,Carenigr,Descflex,Sphafall
100,40,Molicaer,Molicaer,Agrocapi,Callvulg,Molicaer,DEAD,DEAD,Eriovagi,Carenigr,Molicaer
100,50,Descflex,Descflex,Poaannu,Eriovagi,Molicaer,Molicaer,Eriovagi,Carenigr,Carenigr,Descflex
100,60,Carenigr,Descflex,,Agrocapi,Descflex,Molicaer,Molicaer,Carenigr,Molicaer,Callvulg
100,70,Molicaer,Agrocapi,Agrocapi,Agrocapi,Descflex,Descflex,Descflex,Carenigr,Carenigr,Molicaer
100,80,Agrocapi,Agrocapi,Agrocapi,SHEEP,Descflex,Descflex,Descflex,Descflex,Descflex,Callvulg
100,90,Eriovagi,DEAD,Agrocapi,Molicaer,DEAD,Descflex,DEAD,Descflex,Descflex,Descflex
100,100,DEAD,Agrocapi,Agrocapi,Agrocapi,Descflex,Descflex,DEAD,Descflex,Descflex,Descflex
,,,,,,,,,,,
101,10,DEAD,Polycomm,Molicaer,Molicaer,Polycomm,Molicaer,DEAD,Polycomm,Poteerec,Polycomm
101,20,Callvulg,Polycomm,Polycomm,Polycomm,Carenigr,Festovin,Polycomm,Poteerec,DEAD,Molicaer
101,30,Descflex,DEAD,Descflex,Carenigr,Molicaer,Molicaer,Polycomm,Descflex,Polycomm,Molicaer
101,40,Callvulg,Poteerec,DEAD,DEAD,DEAD,DEAD,DEAD,Festovin,DEAD,DEAD
101,50,Molicaer,DEAD,Polycomm,Carenigr,DEAD,DEAD,DEAD,Descflex,DEAD,DEAD
101,60,Molicaer,Molicaer,Juncsqua,Juncsqua,Polycomm,DEAD,DEAD,DEAD,DEAD,Molicaer
101,70,Callvulg,Polycomm,Polycomm,Descflex,Descflex,Descflex,DEAD,DEAD,Descflex,Molicaer
101,80,DEAD,Descflex,Poteerec,Molicaer,Polycomm,Descflex,Festovin,DEAD,DEAD,DEAD
101,90,DEAD,Festovin,Molicaer,Polycomm,Molicaer,Descflex,Polycomm,Festovin,DEAD,DEAD
101,100,Festovin,Molicaer,Molicaer,Descflex,Galisaxa,Descflex,,Molicaer,Descflex,Descflex
,,,,,,,,,,,
102,10,Descflex,Polycomm,DEAD,DEAD,Descflex,Polycomm,Nardstri,Polycomm,Nardstri,Vaccmyrt
102,20,Molicaer,Polycomm,Polycomm,DEAD,DEAD,Polycomm,Polycomm,Polycomm,Polycomm,Nardstri
102,30,Molicaer,Molicaer,Polycomm,Polycomm,Poteerec,Descflex,Nardstri,Nardstri,Nardstri,Descflex
102,40,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Descflex,DEAD,Nardstri,Nardstri,Vaccmyrt
102,50,Polycomm,Polycomm,Callvulg,Molicaer,Nardstri,DEAD,Nardstri,Molicaer,Molicaer,Vaccmyrt
102,60,Polycomm,Callvulg,Molicaer,Molicaer,DEAD,Nardstri,Molicaer,Molicaer,Callvulg,Polycomm
102,70,Descflex,Callvulg,Callvulg,DEAD,Molicaer,DEAD,Nardstri,Nardstri,Molicaer,Vaccmyrt
102,80,Molicaer,Callvulg,Nardstri,Nardstri,Descflex,Molicaer,Descflex,Descflex,Molicaer,DEAD
102,90,Molicaer,Callvulg,Molicaer,Molicaer,Vaccmyrt,Molicaer,Callvulg,Molicaer,Molicaer,Descflex
102,100,Descflex,Nardstri,DEAD,DEAD,Molicaer,DEAD,Callvulg,Callvulg,Molicaer,Molicaer
,,,,,,,,,,,
103,10,DEAD,Descflex,Vaccmyrt,DEAD,Pleuschr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
103,20,Molicaer,Polycomm,Polycomm,Molicaer,Polycomm,Molicaer,Descflex,Vaccmyrt,Pleuschr,Molicaer
103,30,Molicaer,Descflex,Molicaer,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer
103,40,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer
103,50,Molicaer,Molicaer,Molicaer,DEAD,Polycomm,Molicaer,Molicaer,Polycomm,Molicaer,DEAD
103,60,Polycomm,Callvulg,Molicaer,Polycomm,Molicaer,Galisaxa,Molicaer,Polycomm,Molicaer,DEAD
103,70,Polycomm,Molicaer,Molicaer,DEAD,DEAD,DEAD,DEAD,Molicaer,Polycomm,Descflex
103,80,Pleuschr,Polycomm,Galisaxa,DEAD,DEAD,DEAD,Molicaer,Vaccmyrt,Molicaer,DEAD
103,90,Descflex,Carenigr,Carenigr,Molicaer,DEAD,DEAD,Molicaer,Molicaer,Pleuschr,DEAD
103,100,DEAD,Descflex,Descflex,Callvulg,Polycomm,Molicaer,Descflex,Polycomm,Polycomm,DEAD
,,,,,,,,,,,
104,10,Descflex,DEAD,Polycomm,Molicaer,Molicaer,Molicaer,Polycomm,Descflex,Molicaer,Descflex
104,20,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Molicaer,Molicaer
104,30,Eriovagi,Descflex,Descflex,Molicaer,Molicaer,Descflex,Molicaer,Descflex,Descflex,Molicaer
104,40,Eriovagi,Descflex,Descflex,Descflex,Eriovagi,Molicaer,Descflex,Molicaer,Carenigr,Carenigr
104,50,Polycomm,Descflex,DEAD,Descflex,Eriovagi,Eriovagi,Molicaer,Polycomm,Descflex,Carenigr
104,60,Polycomm,Carenigr,Carenigr,Descflex,Descflex,Descflex,Eriovagi,Descflex,Carenigr,Carenigr
104,70,Descflex,Carenigr,Carenigr,Descflex,Descflex,Descflex,DEAD,DEAD,Carenigr,Descflex
104,80,Descflex,Descflex,Carenigr,Descflex,Sphafall,Polycomm,DEAD,Molicaer,Polycomm,Polycomm
104,90,Descflex,Descflex,Descflex,Descflex,Carenigr,Descflex,Carenigr,Carenigr,Polycomm,Descflex
104,100,DEAD,Carenigr,Carenigr,DEAD,DEAD,DEAD,Descflex,Carenigr,Polycomm,Carenigr
,,,,,,,,,,,
105,10,Polycomm,Polycomm,Carenigr,Erictetr,DEAD,Polycomm,Polycomm,Carenigr,Carenigr,Carenigr
105,20,Polycomm,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Sphafall,Callvulg,Descflex
105,30,Carenigr,Carenigr,Carenigr,Carenigr,Erictetr,Polycomm,Carenigr,Erictetr,Carenigr,DEAD
105,40,DEAD,Carenigr,Descflex,Descflex,Callvulg,Callvulg,Polycomm,Carenigr,Erictetr,DEAD
105,50,DEAD,DEAD,Descflex,Descflex,Carenigr,Callvulg,Callvulg,Poteerec,Descflex,DEAD
105,60,Carenigr,Tricocesp,Descflex,DEAD,Sphafall,Carenigr,Carenigr,Callvulg,Erictetr,Erictetr
105,70,Carenigr,Tricocesp,Carenigr,Callvulg,Descflex,Callvulg,Callvulg,Carenigr,DEAD,Erictetr
105,80,Descflex,Descflex,Descflex,Descflex,Carenigr,Luzumult,Descflex,Carenigr,DEAD,Vaccmyrt
105,90,Descflex,Descflex,Descflex,Descflex,Callvulg,Polycomm,Carenigr,Callvulg,DEAD,Vaccmyrt
105,100,Descflex,Descflex,Descflex,Carenigr,Carenigr,Vaccmyrt,Polycomm,Callvulg,Descflex,Descflex
,,,,,,,,,,,
106,10,Descflex,Molicaer,Descflex,DEAD,Juncsqua,Vaccmyrt,Descflex,Descflex,Juncsqua,Juncsqua
106,20,DEAD,Descflex,Festovin,Descflex,Poteerec,Poteerec,Molicaer,Molicaer,Descflex,Molicaer
106,30,Descflex,Descflex,Descflex,Vaccmyrt,Juncsqua,Descflex,Juncsqua,Juncsqua,Molicaer,Descflex
106,40,Molicaer,Descflex,Molicaer,Molicaer,Juncsqua,Molicaer,Pleuschr,Juncsqua,Molicaer,Descflex
106,50,DEAD,Descflex,Vaccmyrt,Vaccmyrt,Molicaer,Poteerec,Molicaer,Juncsqua,Juncsqua,Descflex
106,60,Festovin,Descflex,DEAD,DEAD,DEAD,Poteerec,Vaccmyrt,Descflex,Descflex,Molicaer
106,70,Descflex,Descflex,DEAD,Descflex,Molicaer,Molicaer,Descflex,Descflex,Descflex,DEAD
106,80,DEAD,DEAD,DEAD,Poteerec,DEAD,Pleuschr,Descflex,DEAD,DEAD,Pleuschr
106,90,Molicaer,Molicaer,Descflex,Descflex,Molicaer,Festovin,Descflex,Carenigr,Pleuschr,Molicaer
106,100,Molicaer,DEAD,DEAD,Descflex,DEAD,Descflex,Descflex,Poteerec,Poteerec,Molicaer
,,,,,,,,,,,
107,10,Carenigr,,Polycomm,,,Descflex,Descflex,Descflex,Descflex,Descflex
107,20,Descflex,Erictetr,Erictetr,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex
107,30,,Descflex,Polycomm,Polycomm,Descflex,Descflex,Molicaer,Descflex,Descflex,Descflex
107,40,DEAD,Descflex,Callvulg,DEAD,Erictetr,Erictetr,DEAD,DEAD,Molicaer,Descflex
107,50,Descflex,Erictetr,Molicaer,Callvulg,Polycomm,DEAD,Molicaer,Molicaer,Molicaer,Molicaer
107,60,Molicaer,Erictetr,Erictetr,DEAD,Descflex,Vaccmyrt,Vaccmyrt,Empenigr,Molicaer,Molicaer
107,70,Polycomm,Descflex,DEAD,Molicaer,Erictetr,Polycomm,Erictetr,Erictetr,Erictetr,Erictetr
107,80,Descflex,Erictetr,Descflex,Erictetr,Descflex,Descflex,Descflex,Molicaer,Erictetr,Erictetr
107,90,Descflex,Poteerec,Erictetr,Descflex,Descflex,Descflex,Polycomm,Erictetr,Erictetr,Descflex
107,100,Molicaer,Erictetr,Erictetr,Erictetr,Descflex,Descflex,Descflex,Descflex,Molicaer,Erictetr
,,,,,,,,,,,
108,10,Junceffu,Descflex,Descflex,Descflex,Pleuschr,Sphafall,Nardstri,Polycomm,Sphafall,Polycomm
108,20,DEAD,DEAD,DEAD,Descflex,Callvulg,Sphafall,Nardstri,Descflex,Poteerec,Junceffu
108,30,Descflex,Descflex,Descflex,Descflex,Descflex,Polycomm,Poteerec,Poteerec,Descflex,Junceffu
108,40,Descflex,Descflex,Junceffu,Junceffu,Junceffu,Junceffu,Descflex,DEAD,Descflex,Junceffu
108,50,Callvulg,Callvulg,Callvulg,Sphafall,Nardstri,Descflex,Descflex,Poteerec,Descflex,Poteerec
108,60,Polycomm,Callvulg,Callvulg,Callvulg,DEAD,Descflex,Descflex,Sphafall,Poteerec,DEAD
108,70,Polycomm,Sphafall,Polycomm,Callvulg,Junceffu,Descflex,Junceffu,Polycomm,Polycomm,DEAD
108,80,Sphafall,Sphafall,Polycomm,Sphafall,Careechi,Descflex,Sphafall,Sphafall,Polycomm,Poteerec
108,90,Sphafall,Sphafall,Callvulg,Sphafall,Nardstri,Poteerec,Junceffu,Anthodor,Polycomm,Poteerec
108,100,Sphafall,Sphafall,Polycomm,Polycomm,Callvulg,Junceffu,Anthodor,Junceffu,Agrocapi,Junceffu
,,,,,,,,,,,
109,10,Poteerec,Descflex,Festovin,Callvulg,Molicaer,Molicaer,Juncsqua,Juncsqua,DEAD,DEAD
109,20,Poteerec,Poteerec,Descflex,Polycomm,Callvulg,Festovin,Descflex,Descflex,Polycomm,Molicaer
109,30,Poteerec,Poteerec,Poteerec,Poteerec,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Polycomm
109,40,Descflex,DEAD,Molicaer,Molicaer,Molicaer,Juncsqua,Poteerec,Polycomm,Poteerec,Poteerec
109,50,Poteerec,DEAD,Polycomm,Descflex,Molicaer,Descflex,Descflex,DEAD,Molicaer,Descflex
109,60,DEAD,DEAD,Molicaer,Molicaer,DEAD,Poteerec,Molicaer,Poteerec,Molicaer,DEAD
109,70,Poteerec,Descflex,Molicaer,Molicaer,Descflex,Descflex,Molicaer,Molicaer,Descflex,Descflex
